Time,Block Height,Hook Load,WOB,Torque,Flow In,Pump Pressure,RPM,ROP,Evento
2014-01-13 05:05:27,26.058847782016546,228.01949342383233,4.5445641345337435,0.5501682332735408,0.0,0.0,8.235095608208557,1.862501037612186,Evento 8
2014-01-13 05:05:30,29.31980176451889,237.00647352631503,4.5420967107318395,0.5502096104174842,0.0,0.0,8.196816506058061,1.8704662493710233,Evento 8
2014-01-13 05:05:33,32.70438606516446,244.6105234036141,4.515740150587442,0.550036939617321,0.0,0.0,8.19889928703621,1.8706987984280907,Evento 8
2014-01-13 05:05:36,36.47837414963548,251.23467978728482,4.530141174761592,0.5499623410172408,0.0,0.0,8.195023306809102,1.956208829087163,Evento 8
2014-01-13 05:05:39,40.54617527408742,257.2817770128444,4.723399072630189,0.55011794898829,0.0,0.0,8.274118117777835,1.9564413781442305,Evento 8
2014-01-13 05:05:42,44.70632585569196,263.1263409578614,5.1744090874875335,0.5504576213399892,0.0,0.0,8.449566430674228,2.030957669554218,Evento 8
2014-01-13 05:05:45,48.94529303462225,268.8341626416733,5.8624188983600645,0.5510040644299945,0.0,0.0,8.575111484478358,2.042061852181654,Evento 8
2014-01-13 05:05:48,53.26962199815781,273.8040991407628,6.664459996750116,0.55177044241783,0.0,0.0,8.570283653055316,2.042349367379482,Evento 8
2014-01-13 05:05:51,57.575215655363856,277.3803899551055,7.453464772628538,0.55276037726489,0.0,0.0,8.49010160653931,2.054063939010452,Evento 8
2014-01-13 05:05:54,61.78196630209162,279.49075639895733,8.219264242837323,0.5539679487344372,0.0,0.0,8.391497198507377,2.0543303133849102,Evento 8
2014-01-13 05:05:57,65.83305474876872,280.4335021622643,8.98830397682626,0.5553776943916046,0.0,0.0,8.288783996468046,2.0445399283873686,Evento 8
2014-01-13 05:06:00,69.58892924390733,280.6574782375377,9.74211725034186,0.5569631989000337,0.0,0.0,8.202419902704943,2.0447724774444356,Evento 8
2014-01-13 05:06:03,73.02113914379785,280.5786369475835,10.45975847516085,0.5586926278970592,0.0,0.0,8.167545423705779,2.0343901493925425,Evento 8
2014-01-13 05:06:06,76.36117587558303,280.47318026846114,11.134713058547058,0.560522245614389,0.0,0.0,8.18262280927544,2.034622698449609,Evento 8
2014-01-13 05:06:09,79.66331522991088,280.42996060312305,11.71760547368092,0.5623844085598907,0.0,0.0,8.192624777619411,2.013867660258872,Evento 8
2014-01-13 05:06:12,82.61404032162925,280.4001292562847,12.129546767525362,0.5636429029229999,0.0,0.0,8.137798435270083,2.0141002093159392,Evento 8
2014-01-13 05:06:15,85.08181869295515,280.3433305935299,12.355067840428244,0.5637386804758275,0.0,0.0,8.048063727410787,2.0267107801510016,Evento 8
